School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Community,-26.24,-15.83,-42.07,491,469,488
Frontier School of Excellence Charter,-25.85,-16.86,-42.71,488,474,489
Wheaton,-17.76,-25.99,-43.75,466,507,490
Metro,-27.28,-16.66,-43.94,498,472,491
Chilhowee,-26.47,-17.91,-44.38,493,482,492
Hume,-27.96,-17.07,-45.04,500,475,493
Bourbon,-20.62,-24.46,-45.08,479,504,494
Exeter,-26.51,-18.73,-45.24,494,488,495
Norborne,-24.89,-20.61,-45.5,486,495,496
Northeast Nodaway,-27.24,-18.43,-45.67,497,487,497
Richland,-26.36,-19.85,-46.21,492,490,498
Union Star,-36.9,-9.93,-46.83,508,420,499
Holcomb,-23.91,-23.1,-47.01,484,502,500
South Callaway,-29.93,-20.19,-50.12,503,493,501
Madison,-33.55,-16.7,-50.24,507,473,502
Lutie,-30.11,-20.19,-50.3,504,494,503
Niangua,-29.8,-20.99,-50.79,502,497,504
Verona,-30.16,-20.72,-50.88,505,496,505
Kairos Charter,-36.96,-15.89,-52.85,509,470,506
DeKalb,-39.2,-14.36,-53.57,511,461,507
Everton,-28.31,-31.71,-60.02,501,512,508
Breckenridge,-26.93,-33.46,-60.39,496,513,509
St. Paul Lutheran (Farmington),-32.65,-30.1,-62.76,506,510,510
Keytesville,-40.33,-25.29,-65.62,512,506,511
Guadalupe Centers Charter,-38.7,-30.23,-68.93,510,511,512
Zalma,-42.83,-28.77,-71.6,513,509,513
North Pemiscot,-43.38,-38.01,-81.39,514,514,514
